Time,Fp1-Cz-DMe,F3-Cz-DMe,C3-Cz-DMe,P3-Cz-DMe,O1-Cz-DMe,F7-Cz-DMe,T3-Cz-DMe,T5-Cz-DMe,Fz-Cz-DMe,Cz-Cz-DMe,Pz-Cz-DMe,Fp2-Cz-DMe,F4-Cz-DMe,C4-Cz-DMe,P4-Cz-DMe,O2-Cz-DMe,F8-Cz-DMe,T4-Cz-DMe,T6-Cz-DMe
2016-01-01 19:39:45,16.82252160895731,6.128053047838408,1.7907383100059282,2.825289054249485,4.439128861345685,7.727431630559702,3.470091827624909,4.289879469332483,5.476360219417764,0.0,2.331484140721075,17.499908356541464,6.909443431629571,2.5958744527108495,3.3273589664107472,4.330795180851246,9.343508870865424,4.4550618121498795,5.21807756496184
2016-01-01 19:39:46,17.465520821165317,6.700635508595544,1.825764418963601,2.8610711450665636,4.433425792859626,8.47359841903012,3.778941838039333,4.495841217334576,5.901155244022181,0.0,2.2644782704067126,18.339496572181858,7.034301745844283,2.2958604848823314,2.922361298180502,4.288875974068613,9.980789901386245,4.380108253517358,5.5004630223412825
2016-01-01 19:39:47,16.578226069389025,6.235547497026065,1.8332128928664588,3.15619011558268,4.639966155034982,8.364669852280597,4.001412517315293,4.938285932234486,5.345906183950781,0.0,2.403941236071102,17.25037204434974,6.2443486821891625,2.332755016375029,2.977959391218129,4.638046288516235,8.94832564581467,4.368690534751588,5.723507697652279
2016-01-01 19:39:48,13.516030236000388,5.301438535288106,1.9751363460064373,3.3141413563725783,4.560352871389425,7.23022245278443,3.895024236243295,4.718871983110313,4.405048363429274,0.0,2.6721121438453124,14.136799339083474,5.382001598092265,2.5869999165852846,3.16213909040045,4.566180476157774,7.855099138029885,4.547611173785233,5.621471418873341
2016-01-01 19:39:49,10.835232772126844,4.4853914422271615,1.9734007905092559,3.2984917415762682,4.264815154870927,6.547911323786611,3.9073415895623174,4.532693900660629,3.8834402604313167,0.0,2.4572675690515493,11.942781908815752,4.787588500006144,2.674312883771646,3.222157986351736,4.273921489593312,7.328654592027445,5.145447484783349,5.722338741029693
2016-01-01 19:39:50,12.401017632929495,4.5769745758279585,1.8988501979178765,3.558029575774776,4.511557973222283,7.741276616511017,3.9727582396454997,4.727733706870423,4.0662051378104715,0.0,2.5749160198931302,12.604311413205217,4.697572928894283,2.9190818254722255,3.594746343724079,4.551650119971988,7.189446247177596,5.445888581416963,6.042911265131546
2016-01-01 19:39:51,12.905924278350234,5.105653393197863,2.185395152720954,3.5008269211029326,4.856395790233693,8.289545900021771,4.053154091606432,4.801577407033124,4.2665461994887,0.0,2.8262648683348104,13.016964866097297,5.03153116417508,2.9665045750651453,3.5300917190354033,4.593804676405062,7.58912697048981,5.337527674933327,5.772363208458538
2016-01-01 19:39:52,15.084916508119688,5.899702208267618,2.0710486546643336,3.3990781405588413,4.786974848461002,9.544327571384946,3.8682314622556984,4.450959057224045,4.855554419222997,0.0,2.661217697267701,14.676434184004979,5.236099598757516,2.692989834107668,3.298643469251343,4.333694473384636,7.706466941059291,4.954554419660706,5.535155115902436
2016-01-01 19:39:53,15.96024266886241,6.3448336396700435,2.187639304393927,3.2799684898234225,4.7515158994364945,10.318041918372455,4.117453702164818,4.522988542093012,5.2405387180424485,0.0,2.690250585686406,15.071714142838577,5.167319418750428,2.64006377349199,3.493075943971658,4.53099700094673,7.233475311519531,4.554293591806731,5.785604392064165
2016-01-01 19:39:54,15.441319967943961,6.470235578331588,2.2214129895196613,3.084419098275086,4.834877186801294,9.945065862192028,3.5877791312655103,4.204237926423954,5.2191558515952945,0.0,2.714929572610796,14.27913437847674,5.2652666981350995,2.5672568481815317,3.065543570472885,4.513850512874438,6.863440465693759,3.963195436525258,5.1892913682072885
2016-01-01 19:39:55,15.343668634794156,6.38922005358578,1.9205913968618236,3.0805238866889364,5.047248194287298,9.6031717286187,3.4278218707890122,4.062112655142896,5.616018716866957,0.0,2.5220052011591374,14.332160937244227,5.130169990834349,3.0865617473722606,3.5720860485804966,4.906193090338273,7.020436362434532,4.604463754596434,6.028064042316507
2016-01-01 19:39:56,16.92556466023668,6.478304899055958,1.9578341908879906,3.3583357634327866,5.314192687484713,9.743632767324604,4.062167497866569,4.55716281529907,6.024649793770147,0.0,2.6113362239513744,17.250617939716516,5.922312920542036,3.179211660357784,4.006689123142584,5.414610539291743,9.489225085494876,5.275380198024608,6.865629574231749
2016-01-01 19:39:57,20.057627229111347,7.460680545309274,1.7783641538056085,3.479237256361673,5.903966338698437,11.24960297657393,4.167612402398734,4.86714008664595,6.645907808947021,0.0,2.7620530771963807,19.979508865378712,6.624581151762433,3.368744432756611,3.9946738366881456,5.951414815828437,11.297063874697454,6.1010146135204195,7.312098127288747
2016-01-01 19:39:58,22.336098956603397,8.044813337005825,2.0448810937988595,3.6451909116889327,6.483901570654432,12.356690495989271,4.429806870745936,5.077156292679918,7.0247736582144285,0.0,2.9766492242986846,22.04041238078923,7.135458124146408,3.428118375580401,4.584392936528856,6.655578979073217,12.201159632764503,6.784152563957907,8.09322686621985
2016-01-01 19:39:59,22.710204631015912,8.20898726768205,2.2046964996231075,3.7899655341546947,6.292352987478104,13.137290381177678,4.162643772155766,4.923630730177994,6.639327139568103,0.0,3.0718784293372345,21.561356763463834,7.092126327867244,2.8781455754022125,4.5349824099917555,6.882157830396528,11.535126255123853,6.89607327838951,8.359569644887387
2016-01-01 19:40:00,23.890595391717817,8.620676408944217,2.253185649617115,3.523810179997234,6.777133824003938,14.569452906331415,4.010761930445101,5.046462476128377,6.869622903720227,0.0,3.149073936405955,22.325377250704005,7.574276011332401,2.941659480703091,4.36744243194792,7.160477688684976,12.249562805838366,7.16693712835984,8.076609018635875
2016-01-01 19:40:01,22.205297648822437,7.6603330210332485,2.531238597530706,4.028853244952996,7.409701496021397,13.227675240117698,4.901446817017005,6.021736155013687,6.764414935875983,0.0,3.4396829159405478,23.731890633483456,8.35141113856561,2.873598275306862,4.448723866340167,7.257505899966825,14.118840222118713,6.57689624456081,8.205426888212903
2016-01-01 19:40:02,20.278929413260474,6.920870440716515,2.4093752590381463,4.0513310384160865,6.707583653132054,11.025576522537094,5.310710653398472,6.4450902492477855,6.2763315313848915,0.0,3.234289055226563,22.677879885546062,8.137365843330333,3.010525099702769,4.181466329632462,6.654478844692366,14.383499611053296,6.248845395277595,7.6559679317123015
2016-01-01 19:40:03,19.76539112579015,6.491072469329142,2.426596333415697,3.8299307608632542,6.188312575777278,9.078986782044336,5.988245756795482,6.65410817948373,5.900877507520902,0.0,2.921586290807646,22.844036597385006,8.225840870660832,3.0084640165765935,3.730619954233694,6.278005120407502,15.214099417646269,5.987179283196676,6.894636283734631
2016-01-01 19:40:04,17.16666497397311,5.862727680577879,2.390759885379397,3.785446595826614,5.4471784048794945,7.266749973955596,6.022716736937245,6.182386892559271,5.0539224906257445,0.0,2.788360909647084,20.117335459875896,7.251724940357992,2.812137339250164,3.7369487548971807,5.402686419344646,13.112932173708137,5.183161161473279,6.344200433324262
2016-01-01 19:40:05,18.463134081361275,6.714959077554747,2.2257708686517432,3.499112862060074,4.792966274291683,9.007655076683054,5.422339213929508,5.0774638021635345,5.055863010616829,0.0,2.775405676473936,18.602943544374384,6.3341976098052735,2.7112707719940246,3.890247626512916,5.340657188806386,10.33887984257535,5.195118027950776,6.316923065288856
2016-01-01 19:40:06,15.611912205485908,6.920839076884605,2.2231329642644924,3.318153127264083,4.935903836472691,9.93640563555228,4.983111167545507,4.614183261102815,4.879014914993938,0.0,2.6278992388736677,15.066497937072228,6.117587816569584,2.5046237379072687,3.7666365142507576,5.352152885135887,8.435568439829973,4.942186776480235,6.22762284117978
2016-01-01 19:40:07,15.22150200137263,7.038792189657853,2.28145129082081,3.408120710529171,4.693457522983895,11.368242156861774,4.795787392584323,4.168534154906663,4.965400111376654,0.0,2.596198463807504,14.002942870486802,6.044661084165973,2.5971334878516683,3.7682079021723682,4.867957933231257,7.816753417341221,4.744014765295985,5.878051047823655
2016-01-01 19:40:08,17.29418462232824,7.224549590528064,2.2546422240711044,3.9615523707737417,5.294075030838674,11.483012973173587,4.859571175268364,4.989447011049355,5.618305513784708,0.0,2.8101592357707257,16.031867214138906,6.283168812380783,3.2286831514149927,4.246772396953032,5.636293021970497,7.963786421182388,5.468515864015783,6.843354448266024
2016-01-01 19:40:09,16.098222182024173,6.5016582370899005,2.0990656344732415,3.756597859188693,5.140012170954069,9.611805501906904,4.423500051086772,5.3796459102657055,5.22306373173625,0.0,2.717537560654243,15.516989160862497,6.148179444271205,3.3186784579434474,4.11831751926675,5.456287592301468,8.19310376049255,5.573161780237002,6.826264344836332
2016-01-01 19:40:10,16.393092844731143,5.84646757159476,1.9259844739218765,3.966955734407941,5.139794927737342,8.697540943163322,4.577740399799048,5.538623352722349,5.24867497419213,0.0,2.978571310102847,16.89559449483891,6.361806450598748,3.354704337840394,4.319624417333026,5.337350105985161,9.197266609294829,5.835067679886553,6.916080395582085
2016-01-01 19:40:11,19.39201425218375,6.471734831089417,1.8728679404945807,4.14901014696912,6.004763702546755,10.042251722523453,4.994435462796309,6.568557123095662,6.192345848296569,0.0,3.350450070283804,20.537224159522395,7.310224671540524,3.7778246287484603,4.451547978117919,5.781439434820911,11.602269236017568,5.674560696023623,7.3339937727056554
2016-01-01 19:40:12,19.222728780193496,6.526204322414461,1.855357267964516,3.6365812129426716,5.948550434003533,10.20099861822194,4.889680194534322,6.13525690664015,6.399390602039639,0.0,3.333260644025266,20.61403093077979,7.10436217465082,2.979586644334445,3.808219493195381,5.452008637532215,11.477923709230485,4.978809060889498,6.408904320646563
2016-01-01 19:40:13,18.022113165796597,6.258495016551906,1.8691254721688253,3.4081262970085793,5.517309821656916,9.98517635922579,4.786173471966944,5.859535130437768,6.168025197803623,0.0,3.1177062724139986,19.406904095493545,6.781616284495633,2.6948763246232676,3.365738153406668,5.16378183976194,10.880279586012945,4.513572510371379,5.515533304718156
2016-01-01 19:40:14,21.203198494540324,7.42021703831467,2.054770056954006,3.3975478790770772,5.619442012867794,11.207002984486703,4.70738017464072,6.061793418870547,7.144076342279314,0.0,3.1064669655188695,22.57683054510946,7.467549548421327,2.620974559072619,3.4174822884631393,5.175570764559154,12.024162313663966,4.451222519744873,5.720162367813632
2016-01-01 19:40:15,19.05859822621992,6.656899527022238,1.9153543187058575,3.0914129048558063,5.207216875166411,9.225630740479355,3.997595471394079,5.285458704482918,6.531410736589094,0.0,2.9292619218759874,20.497518623103772,6.801361252459721,2.032740091314127,3.293034601714351,5.10494357376074,10.67844316246804,4.5050137083991615,5.4924271815101156
2016-01-01 19:40:16,18.936150862212024,6.841772920824363,1.845403759479984,3.4976143337081,5.737964682607834,9.74870667988136,4.291382002353249,5.584273401002969,6.646978186692511,0.0,3.07144425077123,21.37286982836858,7.4323758685888786,2.584461772113319,3.9302438056510685,5.842259156306163,12.1683578617878,4.901149113666804,6.592251267197261
2016-01-01 19:40:17,21.088929690562082,7.369346834829365,2.526258989340363,3.928810954976589,6.183656442793136,10.593992166837111,4.50575460019683,5.806795285957107,7.218920619446557,0.0,3.078744947600521,23.406390530316408,8.192108388524264,2.7366031384625815,4.065638429134381,5.9261261210716185,12.93677436991569,5.227732796254726,7.31575868257373
2016-01-01 19:40:18,18.431446783378732,6.511665033957232,2.401923315264752,3.668700749598364,5.732854112422379,9.777492663518526,4.0766317283944,5.33733229389224,6.242493259367408,0.0,2.9074270418716264,19.79495930941425,7.15146757972332,2.7156013911200647,3.9627670183161126,5.713906064697727,11.027006293086338,5.0462443485248745,6.952117751687981
2016-01-01 19:40:19,20.245973795841717,7.202863000002301,2.4143945216864884,3.6802843265020098,6.045600735979562,10.98236963550734,4.318035372704882,5.481644402313201,6.602396594606796,0.0,2.930385358327567,20.915090741876647,7.472105066376697,3.0975151497586104,4.33848502413541,6.321980421459735,11.3952985706598,5.578453531425735,7.674116692930394
2016-01-01 19:40:20,20.523739144035105,7.4781950567211775,2.6554153379746555,3.450718579798467,5.380719155050631,12.535326956393224,4.166668016026665,5.166697645320247,6.245312096354206,0.0,2.7113767797107933,18.836744948323016,7.04574610965547,2.820169131471282,3.685271019006576,5.633005235700894,10.291167046686635,5.690887911915446,7.0062723807623595
2016-01-01 19:40:21,19.013841989685265,7.05213743001467,2.8495877108926053,3.295308654960971,5.3030477664308915,11.475370619941614,3.8692682865360464,5.083640371107727,5.8616887197923955,0.0,2.728634020327948,17.830878332346728,7.057482618472256,2.8575602335482313,3.9054857391153033,5.77992904478735,11.095604252234132,6.140005793509465,6.912131275746375
2016-01-01 19:40:22,19.37719437655746,7.2498314806472655,2.931747044179861,3.3169757397450197,5.8425748653736775,11.174470424201935,4.27976748094507,5.391916742840934,5.992070803257581,0.0,2.9593033597000664,18.61790862263136,7.343495583089382,2.8300607025714783,3.8699158178196615,6.060002385757251,11.295728743269521,6.066033265913022,7.043547476766043
2016-01-01 19:40:23,19.455886044783085,6.878510311263305,3.01056757966603,3.691498186442716,6.075636917595649,10.09511475182329,4.258021972036092,5.598977185125473,6.061628561262781,0.0,3.164162499718168,19.838135300783982,7.664056923106767,2.642971522505799,3.969609420745078,5.9197797363286115,12.536636468646165,5.966988122339998,6.736284366876575
2016-01-01 19:40:24,17.667896805468583,6.248670472359573,2.882144038800688,3.7238360413977674,6.222388661011017,9.50141145018116,4.25898881612197,5.549708450207712,5.929294722994232,0.0,3.3091603086678822,20.65989913654715,8.15921877663554,2.7257154129532455,4.177006411503859,6.268218723617126,15.564257789372075,6.184831261495803,7.054347854082691
2016-01-01 19:40:25,18.533332179694575,6.519926474803638,2.1210914780624885,4.254488933972148,6.6308024834025545,10.588734588666188,5.100340579075088,5.87493097946542,6.170617986985505,0.0,3.575612372878878,21.55605954724995,8.439255476476117,2.9070365536483758,4.3124960202186,6.452698811893151,15.932069402255156,5.669373461941872,7.091591865173656
2016-01-01 19:40:26,20.99587586186208,7.094899268879582,2.1341308915652792,4.448404119198486,6.972024315187172,11.373067498572208,5.019685830596929,5.884789511393515,6.679341282700227,0.0,3.3484552302095105,24.16629732057757,8.69639852572044,2.809882930078051,4.258301368677131,6.5781284735218435,17.261577597986772,5.784275136184904,7.219954578390183
2016-01-01 19:40:27,19.896183445006447,6.905721762089499,2.202349024110358,4.110695936095958,6.141752073456426,11.595668459292442,5.393718815447667,5.3910223003470765,6.733708795686443,0.0,3.0790182143547096,23.248841120447082,8.7002892411107,2.722403774826269,3.698247089057052,5.995630304513872,16.574369581677196,5.392862068390571,6.7469354996508715
2016-01-01 19:40:28,20.76947825758503,6.841470865760918,2.5266680245345086,4.577284501167606,6.421924292762404,10.902223094149115,6.16289616769702,5.92661046480459,7.2012163538936065,0.0,3.0584765063807033,24.421578663743407,9.14720416453586,2.6553040312801137,3.843458086711607,5.9346510939411,16.3492362293104,4.822821040446254,6.5402960823446294
2016-01-01 19:40:29,25.325324180411023,8.813972771583195,2.961643396001258,4.581372228095944,7.026884846842354,13.371060627802919,5.727405052671751,5.587869466310842,8.66738188590669,0.0,3.384247760689107,27.79677866210422,9.90346510499398,2.5827939813917604,3.9787223759864876,6.518612230388813,17.964647879804645,5.155348005434105,6.791340840731665
2016-01-01 19:40:30,23.65569385498267,8.343884274983006,3.152403590491482,4.535676211229397,6.548904500417114,12.580073137500165,5.610487446017342,5.556648456292821,8.333559464716545,0.0,3.6220112760816594,26.54303238118252,9.997968395424678,2.8063616136375624,4.129040411381938,6.429083573630818,17.58148529094847,5.290412962271427,6.908911803948377
2016-01-01 19:40:31,22.53653106660665,8.147563806301948,3.109295401469337,4.481944001470592,6.729213801295586,12.299766411653877,5.237308376483185,5.676507201852514,7.634560462011731,0.0,3.687077841803175,24.828190516272294,9.028144958146804,3.0010989688292904,4.443401029970502,6.78847325779716,15.621460660531548,5.548566863758062,7.304841900434586
2016-01-01 19:40:32,22.470147161634888,8.475665163227648,2.8348340949701285,4.138480462752083,6.564489821818185,11.657102819100427,4.5555756715846645,5.373585557674365,7.3601836252820645,0.0,3.801274366052305,23.34778443775879,8.009390039672603,2.8294791004980424,4.672459439300573,6.83424305791526,12.961987448612453,5.499807877174764,7.314860872840823
2016-01-01 19:40:33,16.229710231000418,6.503586573312978,2.4892006211350908,3.8236536976398594,5.477564907537098,9.768463860355611,4.786515429875228,5.2071717990594895,5.1456026357876254,0.0,3.3334472543890374,16.9195847790606,6.435521688516474,2.8021123335024063,4.324192512739127,5.7498607052987625,10.878580378195743,5.35251291078154,6.739101722845941
2016-01-01 19:40:34,18.085543639804094,6.671626885821864,2.5511018894878372,4.224104338768541,6.269890806651732,9.742957724709754,5.801336287235283,5.856753007908226,5.862660374884992,0.0,3.641148782885243,20.560260795322556,7.271287508751866,2.7242795396845887,4.63238433951927,6.175900328688119,13.079072771083794,5.574820248943411,7.411107019530981
2016-01-01 19:40:35,19.958021833817405,6.691859352514269,2.440753406085002,4.345983212018658,6.694582625342232,10.834974407630284,6.142974807104714,6.242499253773449,6.612808809151718,0.0,3.6759127013611317,23.611795437011818,8.127502137662828,2.398718954545226,4.504972723639783,6.2727008644840545,15.281780452843066,5.2194320019481655,7.098938239415408
2016-01-01 19:40:36,21.899001106283848,6.530861781967969,2.5608697014341297,4.5803380561656475,6.76285462232477,11.593436218790957,6.9985777508461915,6.834806355448459,7.133833414503689,0.0,3.7537407550290958,27.31473743973204,8.972981938456403,2.594409775767704,4.271307972213235,5.94831326365164,17.170644135237445,5.257932360874037,7.154326080402731
2016-01-01 19:40:37,20.94164835632666,5.905779507418986,2.52572925783093,4.566639325163371,6.440446731224364,9.381303229696625,6.731922445486518,6.934804286057769,6.924288823504275,0.0,3.541075827788016,26.788023606805204,8.632852058878491,2.2844665920744402,3.9901295051539654,5.668246951222075,15.597018471562016,4.842907539616119,6.949564444795946
2016-01-01 19:40:38,14.153298827002448,5.0367203822236535,2.287011778942578,4.078572976235455,5.273841550706762,8.92504989557758,6.0933674436198215,5.894033537368547,4.91679320168854,0.0,2.9862482938139268,18.104544337112312,6.685177210015022,2.2706011475188115,3.365156020865173,4.588940507600446,11.543766622021916,4.5473779746081435,5.409757361501713
2016-01-01 19:40:39,9.70417914165268,4.264594934352309,2.094955060436211,3.7111527329772924,4.504608518428565,6.655594910914287,5.2958583151217695,5.260523696550769,3.6774349993267395,0.0,2.9197059985791527,12.511314585074064,5.317051928290624,2.5984260962445296,3.3987651002603556,4.1130698428290655,8.796311070799948,4.670527749510393,5.160022036152196
2016-01-01 19:40:40,8.059654715847042,3.880055466921999,2.1616643649932383,3.7684673256773102,4.924362180803563,5.939704784749661,5.021867817050161,5.17593668151852,3.2712776105074504,0.0,2.911467461824934,11.051792563256695,5.244375878863524,2.7830001783466605,3.436406513709419,4.9075526674000125,8.973145914803876,4.496240629159335,5.333044706001352
2016-01-01 19:40:41,10.28720975973188,4.41998947187756,2.161148958347273,3.8087448733136346,5.582481849888067,7.6462090660866995,5.046311104554629,5.081827259863175,3.8785356346264726,0.0,3.213098759807594,13.602258973580355,6.088087375908593,3.3117674808564925,3.9921392318312474,5.98020132328241,10.515423084252523,5.067547309292133,6.2499395437532606
2016-01-01 19:40:42,15.621925841954287,5.041098567333138,2.4942818113436287,4.41297271528849,6.7605241634146065,9.986686171412021,6.488693966549471,5.997209232700573,5.631977673159571,0.0,3.702474672035475,22.806305372621157,8.778848377787854,3.619459685334053,4.250239178240121,7.360897725437052,16.35338117397255,5.023761161761102,7.244044777059094
2016-01-01 19:40:43,17.076164691972902,5.610777870446308,2.643368463085257,4.475818621927395,6.926241250546232,12.133536544722554,7.11414958238578,6.181902549471516,5.702211893610716,0.0,3.7124114428671797,23.415116733149382,9.195643373123115,3.387401974275398,4.5019396964537455,7.602753818819252,16.500401633301443,5.037556443925244,7.807839833030684
2016-01-01 19:40:44,20.426481337386093,7.379755453078715,2.296931844647629,4.502828098715178,6.7087834426116455,14.016716075703943,6.235878529497297,5.661037012735928,6.437066516506396,0.0,3.7902519960163854,23.97881589392159,8.57671759192916,3.2139393002471084,4.703508791605747,7.802092551840586,14.583842184468898,5.628785927747196,7.828549451450768
2016-01-01 19:40:45,20.810008715463862,7.495937392118083,2.208606791164431,4.337900058529429,6.388216578405571,12.97651382865949,6.084384566512952,5.564322663184944,6.698178049811441,0.0,3.5584759129688406,24.93560714770657,9.116709598081254,3.0801017501320525,4.335673310916771,7.3980397184135,15.054772682138305,5.398653674734977,7.276097395214705
2016-01-01 19:40:46,16.629446415936265,6.776671414749261,2.0415565365337445,3.83396588943666,5.279270815995303,12.665057964001717,5.366050996772779,5.024484513401814,5.465408462437026,0.0,2.9621547458304454,19.440224493206024,7.793769285488048,2.8778302259221475,4.0927333145889975,6.2950923601855875,12.117824612529187,5.468299560889989,6.2960981334570985
2016-01-01 19:40:47,18.018024614477532,6.862338423695586,2.253690093515963,4.237912284413456,5.581508719867621,12.701104793718667,5.569826292295128,5.421875064889139,5.882804819066232,0.0,3.098004679702555,22.01792033321015,8.667818274917138,3.218101126229613,4.163629407589157,6.281783597388668,15.4722165888665,6.059640377268229,6.0959212577256014
2016-01-01 19:40:48,18.559350388989863,6.582395744001211,2.4786977686578338,4.514346396631093,6.288633734825604,13.53101042078696,6.966217595247336,6.303888074668793,5.781232426275569,0.0,2.9808170103785536,24.0430251968891,9.657398557700178,3.563607303246382,4.327623541619643,6.431313853252399,18.136562362319218,6.167899631477215,6.683408961134248
2016-01-01 19:40:49,19.75139424481949,6.543989237558421,2.5200563105645237,4.931552033980274,6.698006677642068,13.716804174538499,7.184550296822992,6.958268369799945,5.844320628159038,0.0,3.154493968160457,25.058441674040214,9.153894769311652,3.514311034949265,4.616804802188808,6.799695443033209,17.934481511256678,6.428771848964453,7.359777251800584
2016-01-01 19:40:50,19.715712473815685,6.5750918881311256,2.318178313479441,4.4750376735904025,6.464826136673361,11.390949819865686,6.054614655569662,6.534180258808435,5.575723198512099,0.0,2.9539774268233003,22.64317219904334,7.914512065369439,3.337821313129597,4.596938467733828,6.56358686561259,14.864898398348986,6.306673264057532,7.470248429776897
2016-01-01 19:40:51,24.70159306282477,8.219262752527252,2.093182051981166,4.7156170630651735,6.868459991820206,12.160796479328617,5.295190825547561,6.759120481810561,7.45128243808296,0.0,3.201919545570564,27.23733587104794,8.939754549457703,3.0276806459238577,4.564161683288885,7.147371033800152,14.596605429117385,5.655204103006758,7.972442041257855
2016-01-01 19:40:52,20.66393773985153,7.523033001415149,2.0528125864376046,4.020880490182783,5.912068068224442,11.378744624750347,4.558497404208255,5.918757500610461,6.711074455621921,0.0,3.1356922768599915,22.249025649399396,8.882582790738525,2.6274911613904868,3.940039729160171,6.32967135663833,12.71112057299635,5.2874258439629145,6.9851366543539415
2016-01-01 19:40:53,22.884787856531062,8.561802284307838,2.7341229038352193,4.159731149345161,5.859005271781388,15.306442936985217,7.764290178627087,5.656989221536826,7.444502651986107,0.0,3.216473171971283,25.337664398820237,12.171889631682053,3.6241110463796646,4.004264095687633,5.649011632154155,19.957487415006103,7.208240893805564,6.687849968540039
2016-01-01 19:40:54,22.90485316991957,9.210600283426917,3.190550038049028,4.38583245801432,6.317045252745614,16.46344959117316,9.388661910628946,5.820546679249324,7.531236098423638,0.0,3.3627765814005093,25.352946131781916,13.160284275740207,4.329814146143492,4.286396131933998,5.899042974905506,20.54829772758594,8.773572116125873,6.936156561700437
